,molecule_chembl_id,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,pIC50,bioactivity_class
270,CHEMBL3358135,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)C(=O)N[C@@H](C)/C=C/C(=O)N[C@@H](C)C(=O)Nc1nccs1.O=C(O)C(F)(F)F,735.8710000000003,2.928500000000006,6.0,9.0,5.6020599913279625,intermediate
271,CHEMBL3358134,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)C(=O)N[C@@H](C)/C=C/C(=O)N[C@@H](C)C(=O)NCc1ccccc1.O=C(O)C(F)(F)F,742.8810000000003,3.1497000000000073,6.0,7.0,4.939302159646388,inactive
272,CHEMBL3358133,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)/C=C/C(=O)N[C@@H](C)C(=O)N1C[C@@H](O)C[C@H]1C(=O)OC)N(C)C.O=C(O)C(F)(F)F,794.9100000000002,1.35820000000001,6.0,10.0,5.113509274827518,intermediate
273,CHEMBL3358132,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)/C=C/C(=O)N[C@@H](C)C(=O)NCc1ccccc1)N(C)C.O=C(O)C(F)(F)F,756.9080000000001,3.5398000000000085,6.0,7.0,4.978810700930062,inactive
274,CHEMBL3358131,CO[C@H]1CC(=O)N(C(=O)CC[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1C.O=C(O)C(F)(F)F,695.8210000000003,2.715000000000006,4.0,8.0,4.301029995663981,inactive
275,CHEMBL3358130,COC1=CC(=O)N(C(=O)CC[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1C.O=C(O)C(F)(F)F,693.8050000000003,2.8402000000000047,4.0,8.0,5.430626090384954,intermediate
276,CHEMBL3358129,CO[C@H]1CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1C.O=C(O)C(F)(F)F,693.8050000000003,2.491000000000005,4.0,8.0,8.55129368009492,active
277,CHEMBL3358128,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1C.O=C(O)C(F)(F)F,691.7890000000003,2.6162000000000045,4.0,8.0,8.168770306132936,active
278,CHEMBL541700,CC[C@H](C)[C@@H](C(=O)O[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)/C=C/C(=O)N1C(=O)C=C(OC)[C@@H]1C)N(C)C,592.7780000000001,2.8000000000000043,2.0,8.0,8.070581074285707,active
279,CHEMBL541700,CC[C@H](C)[C@@H](C(=O)O[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)/C=C/C(=O)N1C(=O)C=C(OC)[C@@H]1C)N(C)C,592.7780000000001,2.8000000000000043,2.0,8.0,8.070581074285707,active
280,CHEMBL4101714,COC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,466.57800000000026,4.174300000000003,2.0,5.0,5.020907099361674,intermediate
281,CHEMBL4100751,COC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccc([N+](=O)[O-])cc1,511.57500000000033,4.082500000000003,2.0,7.0,5.016373712875465,intermediate
282,CHEMBL4082758,COC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,500.59500000000025,4.370900000000003,2.0,5.0,4.301029995663981,inactive
283,CHEMBL4093034,COC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccc([N+](=O)[O-])cc1,545.5920000000003,4.279100000000003,2.0,7.0,4.301029995663981,inactive
284,CHEMBL4072275,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,450.57900000000024,4.590300000000004,2.0,4.0,6.6020599913279625,active
285,CHEMBL4096388,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccc([N+](=O)[O-])cc1,495.5760000000003,4.4985000000000035,2.0,6.0,6.958607314841775,active
286,CHEMBL4078345,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,484.59600000000023,4.786900000000004,2.0,4.0,5.521433504406157,intermediate
287,CHEMBL4062015,CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccc([N+](=O)[O-])cc1,529.5930000000003,4.695100000000004,2.0,6.0,6.107905397309519,active
288,CHEMBL4083754,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,548.7050000000003,5.432700000000005,2.0,5.0,6.107905397309519,active
289,CHEMBL4070637,CC(C)C[C@H](NC(=O)OCc1ccc([N+](=O)[O-])cc1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,593.7020000000001,5.340900000000005,2.0,7.0,5.87942606879415,intermediate
290,CHEMBL2402204,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)OCc1ccccc1,582.7220000000003,5.629300000000006,2.0,5.0,5.134896025358872,intermediate
291,CHEMBL4081250,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)OCc1ccc([N+](=O)[O-])cc1,627.7190000000003,5.537500000000006,2.0,7.0,4.301029995663981,inactive
292,CHEMBL4099269,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/C#N)CCc1ccccc1,433.55200000000013,4.524880000000004,2.0,4.0,4.301029995663981,inactive
293,CHEMBL4090306,CC(C)C[C@H](NC(=O)OCc1ccc([N+](=O)[O-])cc1)C(=O)N[C@H](/C=C/C#N)CCc1ccccc1,478.5490000000002,4.433080000000004,2.0,6.0,4.301029995663981,inactive
294,CHEMBL4060936,N#C/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,467.5690000000002,4.721480000000003,2.0,4.0,4.301029995663981,inactive
295,CHEMBL4074432,N#C/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccc([N+](=O)[O-])cc1,512.5660000000003,4.629680000000003,2.0,6.0,4.301029995663981,inactive
296,CHEMBL374508,CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCN=C(N)N,357.4110000000002,-1.460899999999997,5.0,5.0,6.6020599913279625,active
297,CHEMBL2235031,Cc1cc(N/N=C/c2ccc(O[C@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)cc2)c2cc(Cl)ccc2n1,578.1090000000003,7.229420000000007,1.0,8.0,6.823908740944319,active
298,CHEMBL4227848,CN1CCCC(c2cccc(C(=O)N[C@@H](Cc3cccnc3)C(=O)NC3(C#N)CC3)c2)C1,431.5400000000002,2.40428,2.0,5.0,8.065501548756432,active
299,CHEMBL4227031,CN1CCN(Cc2ccc(-c3cncc(C(=O)N[C@@H](Cc4cccnc4)C(=O)NC4(C#N)CC4)c3)cc2)CC1,523.6410000000003,2.4044799999999995,2.0,7.0,8.619788758288394,active
300,CHEMBL4227486,N#CC1(NC(=O)[C@H](Cc2cccnc2)NC(=O)c2cccc(-n3cnnn3)c2)CC1,402.4180000000002,0.5707799999999992,2.0,8.0,8.522878745280337,active
301,CHEMBL4226307,N#CC1(NC(=O)[C@H](Cc2cccnc2)NC(=O)c2cccc(-c3cn[nH]c3)c2)CC1,400.4420000000002,1.985179999999999,3.0,5.0,8.920818753952375,active
302,CHEMBL4227166,N#CC1(NC(=O)[C@H](Cc2cccnc2)NC(=O)c2cccc(-c3ncc[nH]3)c2)CC1,400.4420000000002,1.9851799999999993,3.0,5.0,8.568636235841012,active
303,CHEMBL4226577,CS(=O)(=O)c1cccc(-c2cccc(C(=O)N[C@@H](Cc3cccnc3)C(=O)NC3(C#N)CC3)c2)c1,488.5690000000003,2.665580000000001,2.0,6.0,8.086186147616283,active
304,CHEMBL4227427,Cn1nc(C(F)(F)F)cc1-c1ccc(C(=O)N[C@@H](Cc2cccnc2)C(=O)NC2(C#N)CCS(=O)(=O)CC2)s1,580.6140000000001,2.4906800000000002,2.0,9.0,8.200659450546418,active
305,CHEMBL4224764,Cn1nc(C(F)(F)F)cc1-c1ccc(C(=O)N[C@@H](Cc2cccnc2)C(=O)NC2(C#N)CC2)s1,488.4950000000003,3.0758800000000015,2.0,7.0,8.657577319177793,active
306,CHEMBL4227696,CN1CCN(Cc2ccc(C(=O)N[C@@H](Cc3cccnc3)C(=O)NC3(C#N)CCS(=O)(=O)CC3)s2)CC1,544.7030000000001,0.8187800000000012,2.0,9.0,7.2564902352715706,active
307,CHEMBL4225350,CN1CCN(Cc2ccc(C(=O)N[C@@H](Cc3cccnc3)C(=O)NC3(C#N)CC3)s2)CC1,452.58400000000023,1.4039799999999996,2.0,7.0,7.586700235918748,active
308,CHEMBL4227965,N#CC1(NC(=O)[C@H](Cc2c[nH]c3ccc(O)cc23)NC(=O)c2ccc(-c3ccccc3)cc2)CC1,464.52500000000026,4.053980000000002,4.0,4.0,6.716698771296451,active
309,CHEMBL4228920,N#CC1(NC(=O)[C@H](Cc2nc3ccccc3s2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1,466.5660000000002,4.476780000000003,2.0,5.0,5.301029995663981,intermediate
310,CHEMBL4228081,N#CC1(NC(=O)[C@@H](Cc2cccnc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1,410.4770000000002,3.262080000000002,2.0,4.0,5.301029995663981,intermediate
311,CHEMBL4229174,N#CC1(NC(=O)C(Cc2ccc(Cl)nc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1,444.92200000000025,3.9154800000000023,2.0,4.0,6.638272163982407,active
312,CHEMBL4228343,COc1ccc(CC(NC(=O)c2ccc(-c3ccccc3)cc2)C(=O)NC2(C#N)CC2)cn1,440.5030000000002,3.2706800000000014,2.0,5.0,6.749579997691106,active
313,CHEMBL4224829,N#CC1(NC(=O)[C@H](Cc2cscn2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1,416.5060000000002,3.3235800000000015,2.0,5.0,6.863279432843593,active
314,CHEMBL4228604,N#CC1(NC(=O)[C@H](Cc2ccncc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1,410.4770000000002,3.262080000000001,2.0,4.0,5.301029995663981,intermediate
315,CHEMBL4225099,N#CC1(NC(=O)[C@H](Cc2ccccn2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1,410.4770000000002,3.262080000000002,2.0,4.0,5.301029995663981,intermediate
316,CHEMBL4228861,N#CC1(NC(=O)[C@H](Cc2cccnc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1,410.4770000000002,3.262080000000002,2.0,4.0,7.636388020107856,active
317,CHEMBL4225367,N#CC1(NC(=O)[C@H](Cc2ccc(O[C@@H]3CCNC3)cc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1,494.5950000000002,3.6077800000000027,3.0,5.0,5.79997073344623,intermediate
318,CHEMBL4228800,CN(C)c1ccc(C[C@H](NC(=O)c2ccc(-c3ccccc3)cc2)C(=O)NC2(C#N)CC2)cc1,452.55800000000016,3.933080000000002,2.0,4.0,5.301029995663981,intermediate
319,CHEMBL4226767,N#CC1(NC(=O)[C@H](Cc2ccccc2)NC(=O)c2ccc(-c3ccccc3)cc2)CC1,409.4890000000002,3.8670800000000023,2.0,3.0,6.175874166083451,active
320,CHEMBL4227619,CN1CCN(C(=O)C[C@H](NC(=O)c2ccc(-c3ccccc3)cc2)C(=O)NC2(C#N)CC2)CC1,459.55000000000024,1.78848,2.0,5.0,5.301029995663981,intermediate
321,CHEMBL4227566,N#CC1(NC(=O)[C@H](CCCCCN)NC(=O)c2ccc(-c3ccccc3)cc2)CC1,404.5140000000001,3.143480000000001,3.0,4.0,5.301029995663981,intermediate
322,CHEMBL4228399,N#CC1(NC(=O)[C@H](CCCCN)NC(=O)c2ccc(-c3ccccc3)cc2)CC1,390.48700000000014,2.753380000000001,3.0,4.0,5.301029995663981,intermediate
323,CHEMBL4227295,CC(C)C[C@H](NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NC1(C#N)CC1,375.4720000000002,3.670480000000002,2.0,3.0,7.568636235841013,active
324,CHEMBL4228143,CC(C)C[C@H](NC(=O)c1ccc(CN2CCN(C)CC2)cc1)C(=O)NC1(C#N)CCS(=O)(=O)CC1,503.6690000000004,1.1656800000000027,2.0,7.0,7.2441251443275085,active
325,CHEMBL1215628,CC(C)CN(NC(=O)c1ccc(CN2CCN(C)CC2)cc1)c1nc(C#N)ncc1Br,486.4180000000002,2.665580000000002,1.0,7.0,9.221848749616356,active
326,CHEMBL4228926,CC(C)C[C@H](NC(=O)c1ccc(-c2ccccc2)cc1)C(=O)NC1(C#N)CCS(=O)(=O)CC1,467.59100000000035,3.085280000000002,2.0,5.0,8.096910013008056,active
327,CHEMBL4516951,COC1=CC(=O)N(C(=O)/C=C/[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](C(C)C)N(C)C)C2CCCCC2)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,915.108,6.805000000000005,5.0,8.0,6.772113295386326,active
328,CHEMBL4456644,COC1=CC(=O)N(C(=O)/C=C/[C@H](CC2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,889.0700000000002,6.270800000000006,5.0,8.0,6.568636235841013,active
329,CHEMBL4439637,COC1=CC(=O)N(C(=O)/C=C/[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,897.0490000000001,5.933200000000006,5.0,8.0,7.481486060122112,active
330,CHEMBL1458713,CC(C)C[C@H](NC(=O)[C@@H]1O[C@H]1C(=O)O)C(=O)NCCCCN=C(N)N,357.4110000000002,-1.460899999999997,5.0,5.0,7.167491087293763,active
331,CHEMBL4472824,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,846.9890000000003,5.2446000000000055,5.0,8.0,7.229147988357855,active
332,CHEMBL4467013,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2CCCCC2)NC(=O)C2CCN(C)CC2)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,844.9730000000001,5.000200000000005,5.0,8.0,7.508638306165727,active
333,CHEMBL4434685,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C2CCN(C)CC2)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,804.9080000000002,4.075900000000005,5.0,8.0,7.5376020021010435,active
334,CHEMBL4564002,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,840.9410000000001,4.516900000000006,5.0,8.0,7.221848749616356,active
335,CHEMBL4442854,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,854.9680000000002,4.907000000000006,5.0,8.0,7.2441251443275085,active
336,CHEMBL4473513,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,854.9680000000002,4.9070000000000045,5.0,8.0,5.509058794643213,intermediate
337,CHEMBL4594166,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,895.0330000000002,5.831300000000004,5.0,8.0,5.453087356818758,intermediate
338,CHEMBL4475837,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,887.0540000000004,6.168900000000005,5.0,8.0,6.333482019445119,active
339,CHEMBL4437416,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,846.9890000000003,5.2446000000000055,5.0,8.0,6.628932137728263,active
340,CHEMBL4555968,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC2CCCCC2)NC(=O)C2CCN(C)CC2)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,885.0380000000002,5.9245000000000045,5.0,8.0,6.341988603342887,active
341,CHEMBL4527228,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)C2CCN(C)CC2)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,844.9730000000001,5.000200000000005,5.0,8.0,6.806875401645538,active
342,CHEMBL4562998,COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,778.8700000000003,3.684200000000006,5.0,8.0,4.301029995663981,inactive
343,CHEMBL4555310,COC1=CC(=O)N(C(=O)/C=C/C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,820.9510000000002,4.710400000000005,5.0,8.0,4.301029995663981,inactive
344,CHEMBL4442674,COC1=CC(=O)N(C(=O)/C=C/[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)C2CCCCC2)[C@H]1Cc1c[nH]c2ccccc12.O=C(O)C(F)(F)F,875.0429999999999,5.880700000000006,5.0,8.0,7.075720713938118,active
345,CHEMBL1302947,O=C(Cn1nnc(-c2ccccc2)n1)NNC(=O)c1ccco1,312.2890000000001,0.39429999999999954,2.0,7.0,5.175874166083451,intermediate
346,CHEMBL4451728,COc1ccc(NC(=O)Cn2nnc(-c3ccccc3NC(=O)c3cc(OC)cc(OC)c3)n2)cc1,488.50400000000025,3.2569000000000017,2.0,9.0,5.175874166083451,intermediate
347,CHEMBL4582464,CC(C(=O)N1c2ccccc2CCc2ccccc21)n1nnc(-c2ccc(N3CCOCC3)cc2)n1,480.5720000000003,4.201200000000004,0.0,7.0,5.175874166083451,intermediate
348,CHEMBL4449400,COc1ccc(NC(=O)Cn2nnc(-c3ccccc3NS(=O)(=O)c3ccc(NC(C)=O)cc3)n2)cc1,521.5590000000002,2.746600000000001,3.0,9.0,5.175874166083451,intermediate
349,CHEMBL4582597,CCCCOc1ccc(-c2nnn(CC(=O)Nc3c(C)ccc4ccccc34)n2)cc1,415.4970000000001,4.619320000000004,1.0,6.0,5.175874166083451,intermediate
350,CHEMBL4578038,COc1ccc(C(=O)Cn2nnc(-c3ccccc3NC(=O)c3ccncc3)n2)cc1,414.42500000000007,2.8789000000000007,1.0,8.0,5.175874166083451,intermediate
351,CHEMBL4458321,CCCCOc1ccc(-c2nnn(CC(=O)c3ccc(Cl)cc3)n2)cc1,370.84,4.055300000000003,0.0,6.0,5.175874166083451,intermediate
352,CHEMBL4551614,COc1ccc(-c2ccc(-c3nnn(CC(=O)c4ccccc4)n3)cc2)cc1,370.412,3.8986000000000027,0.0,6.0,5.175874166083451,intermediate
353,CHEMBL1584095,Cc1cc(NC(=O)Cn2nnc(-c3ccccc3NC(=O)c3ccccc3F)n2)no1,421.39200000000017,2.66662,2.0,8.0,5.175874166083451,intermediate
354,CHEMBL4444541,COc1ccc(C(=O)Nc2ccc(-c3nnn(CC(=O)Nc4cc(C)on4)n3)cc2)cc1,433.4280000000001,2.5361200000000004,2.0,9.0,5.175874166083451,intermediate
355,CHEMBL4471644,Cc1cc(NC(=O)Cn2nnc(-c3ccc(N)cc3)n2)no1,299.29400000000004,0.8574199999999998,2.0,8.0,5.175874166083451,intermediate
356,CHEMBL4646055,CN1CCCc2cc(CCNC(=O)C(=O)Nc3ccc4c(c3)OCO4)ccc21,381.4320000000002,2.0950999999999995,2.0,5.0,4.83238732727247,inactive
357,CHEMBL4637201,O=C(NCCCNC(=O)c1cc2ccccc2[nH]1)c1ccc(-c2ccccc2)cc1,397.4780000000001,4.384800000000003,3.0,2.0,4.915066425063284,inactive
358,CHEMBL327624,O=C(N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1,561.7040000000001,3.7447000000000026,2.0,5.0,7.096910013008056,active
359,CHEMBL486232,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,527.6870000000002,3.5481000000000025,2.0,5.0,8.522878745280337,active
360,CHEMBL5411543,CC(C)C[C@H](NC(=O)N1CCN(C)CC1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,540.7300000000002,3.463300000000003,2.0,5.0,8.301029995663981,active
361,CHEMBL5420328,CC(C)C[C@H](NC(=O)N1CCN(C)CC1)C(=O)N[C@H](/C=C/S(=O)(=O)c1ccc2ccccc2c1)CCc1ccccc1,590.7900000000002,4.616500000000005,2.0,5.0,8.698970004336019,active
362,CHEMBL5419296,Oc1ccc(-c2nccc3ccc(Cc4ccccc4)cc23)cc1,311.384,5.198200000000004,1.0,2.0,5.096910013008056,intermediate
363,CHEMBL5397408,COc1ccc(-c2nccc3ccc(Cc4ccccc4)cc23)cc1,325.41100000000006,5.501200000000004,0.0,2.0,5.0,inactive
364,CHEMBL5420093,COc1cc2ccnc(-c3ccc(OCc4ccccc4)cc3)c2cc1OC,371.4360000000001,5.498000000000005,0.0,4.0,5.522878745280337,intermediate
365,CHEMBL541700,CC[C@H](C)[C@@H](C(=O)O[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)/C=C/C(=O)N1C(=O)C=C(OC)[C@@H]1C)N(C)C,592.7780000000001,2.8000000000000043,2.0,8.0,8.070581074285707,active
366,CHEMBL1213751,COc1cc2cc(/C=C/C(=O)c3ccc(Cl)cc3Cl)c(Cl)nc2cc1OC,422.69500000000016,6.1083000000000025,0.0,4.0,4.0,inactive
367,CHEMBL5424800,O=[N+]([O-])c1ccc(-n2cc(COc3ccnc4cc(Cl)ccc34)nn2)cc1,381.77900000000005,3.956100000000002,0.0,7.0,4.791558643561433,inactive
368,CHEMBL5416707,COc1ccc(-n2cc(COc3ccnc4cc(Cl)ccc34)nn2)cc1,366.80800000000005,4.056500000000003,0.0,6.0,4.595679532778269,inactive
369,CHEMBL5404412,Fc1ccc(-n2cc(COc3ccnc4cc(Cl)ccc34)nn2)c(F)c1,372.7620000000001,4.326100000000002,0.0,5.0,4.595508382241314,inactive
370,CHEMBL5406869,Fc1ccc(-n2cc(COc3ccnc4cc(Cl)ccc34)nn2)cc1F,372.7620000000001,4.326100000000002,0.0,5.0,4.59108197915322,inactive
371,CHEMBL5399441,Cc1ccc(-n2cc(COc3ccnc4cc(Cl)ccc34)nn2)cc1,350.8090000000001,4.356320000000003,0.0,5.0,4.5752816626684325,inactive
372,CHEMBL5402350,Fc1ccc(-n2cc(COc3ccnc4cc(Cl)ccc34)nn2)cc1Cl,389.2170000000001,4.8404000000000025,0.0,5.0,4.3460160926259315,inactive
373,CHEMBL5417979,Fc1ccccc1-n1cc(COc2ccnc3cc(Cl)ccc23)nn1,354.772,4.187000000000002,0.0,5.0,3.9693193360000985,inactive
374,CHEMBL5394920,O=C(c1cc(Cl)nc2ccccc12)N1CCN(c2ccnc3cc(Cl)ccc23)CC1,437.3300000000002,5.052200000000004,0.0,4.0,5.320572103387881,intermediate
375,CHEMBL5395393,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(Cl)nc4ccccc34)CC2)cc1,472.95400000000024,2.9933000000000014,1.0,5.0,5.132532512140949,intermediate
376,CHEMBL5439062,COc1ccc(-c2cc(C(=O)N3CCN(S(=O)(=O)c4ccc(NC(C)=O)cc4)CC3)c3ccccc3n2)cc1,544.6330000000003,4.015500000000003,1.0,6.0,5.669586226650809,intermediate
377,CHEMBL5425369,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc(-c4ccc(OC(F)(F)F)cc4)nc4ccccc34)CC2)cc1,598.6030000000001,4.905500000000004,1.0,6.0,5.578396073130169,intermediate
378,CHEMBL5398030,O=C(c1cc(-c2ccccc2)nc2ccccc12)N1CCN(c2cc(=O)[nH]c3ccccc23)CC1,460.5370000000003,4.705700000000003,1.0,4.0,4.885722703438414,inactive
379,CHEMBL5412407,O=C(c1cc(-c2ccccc2)nc2ccccc12)N1CCN(S(=O)(=O)c2ccc(Cl)cc2Cl)CC1,526.4450000000003,5.355300000000004,0.0,4.0,5.376750709602099,intermediate
380,CHEMBL5437576,COc1cc(OC)c(/C=C2\SC(=O)N(CC(=O)N3CCN(c4ccccc4)CC3)C2=O)c(OC)c1,497.5730000000003,3.097500000000002,0.0,8.0,4.5934598195660445,inactive
381,CHEMBL5408566,O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1)Oc1ccccc1,413.4770000000001,4.184000000000004,3.0,3.0,4.527243550682788,inactive
382,CHEMBL5420035,O=C(Cc1ccccc1)N[C@H](Cc1c[nH]c2ccccc12)C(=O)NCc1ccccc1,411.5050000000001,3.7543000000000015,3.0,2.0,4.404503778174426,inactive
